direction,view,layer,span,fraction
Hin→Kan,later,28,post_src,0.00744
Hin→Kan,later,28,tgt_self,0.07012
Hin→Kan,later,29,pre_instr,0.77148
Hin→Kan,later,29,instruction,0.00187
Hin→Kan,later,29,src,0.04048
Hin→Kan,later,29,post_src,0.00696
Hin→Kan,later,29,tgt_self,0.13569
Hin→Kan,later,30,pre_instr,0.90586
Hin→Kan,later,30,instruction,0.00127
Hin→Kan,later,30,src,0.04056
Hin→Kan,later,30,post_src,0.00381
Hin→Kan,later,30,tgt_self,0.04142
Hin→Kan,later,31,pre_instr,0.91484
Hin→Kan,later,31,instruction,0.00121
Hin→Kan,later,31,src,0.00989
Hin→Kan,later,31,post_src,0.00294
Hin→Kan,later,31,tgt_self,0.05444
Hin→Kan,later,32,pre_instr,0.90195
Hin→Kan,later,32,instruction,0.00097
Hin→Kan,later,32,src,0.01045
Hin→Kan,later,32,post_src,0.00296
Hin→Kan,later,32,tgt_self,0.0657
Hin→Kan,later,33,pre_instr,0.88477
Hin→Kan,later,33,instruction,0.00153
Hin→Kan,later,33,src,0.01318
Hin→Kan,later,33,post_src,0.00724
Hin→Kan,later,33,tgt_self,0.07378
Hin→Kan,later,34,pre_instr,0.89453
Hin→Kan,later,34,instruction,0.0017
Hin→Kan,later,34,src,0.01692
Hin→Kan,later,34,post_src,0.0058
Hin→Kan,later,34,tgt_self,0.06936
Hin→Kan,later,35,pre_instr,0.84688
Hin→Kan,later,35,instruction,0.00257
Hin→Kan,later,35,src,0.01921
Hin→Kan,later,35,post_src,0.01039
Hin→Kan,later,35,tgt_self,0.07896
Hin→Kan,later,36,pre_instr,0.73047
Hin→Kan,later,36,instruction,0.00514
Hin→Kan,later,36,src,0.01732
Hin→Kan,later,36,post_src,0.01479
Hin→Kan,later,36,tgt_self,0.1459
Kan→San,all,1,pre_instr,0.00337
Kan→San,all,1,instruction,0.01513
Kan→San,all,1,src,0.14638
Kan→San,all,1,post_src,0.07433
Kan→San,all,1,tgt_self,0.47005
Kan→San,all,2,pre_instr,0.02923
Kan→San,all,2,instruction,0.08697
Kan→San,all,2,src,0.19054
Kan→San,all,2,post_src,0.14958
Kan→San,all,2,tgt_self,0.48069
Kan→San,all,3,pre_instr,0.27322
Kan→San,all,3,instruction,0.23372
Kan→San,all,3,src,0.09874
Kan→San,all,3,post_src,0.06532
Kan→San,all,3,tgt_self,0.29948
Kan→San,all,4,pre_instr,0.29926
Kan→San,all,4,instruction,0.25217
Kan→San,all,4,src,0.08415
Kan→San,all,4,post_src,0.04411
Kan→San,all,4,tgt_self,0.28819
Kan→San,all,5,pre_instr,0.30621
Kan→San,all,5,instruction,0.24718
Kan→San,all,5,src,0.07395
Kan→San,all,5,post_src,0.02085
Kan→San,all,5,tgt_self,0.30295
Kan→San,all,6,pre_instr,0.32791
Kan→San,all,6,instruction,0.27289
Kan→San,all,6,src,0.07064
Kan→San,all,6,post_src,0.03764
Kan→San,all,6,tgt_self,0.22352
Kan→San,all,7,pre_instr,0.24186
Kan→San,all,7,instruction,0.19032
Kan→San,all,7,src,0.12153
Kan→San,all,7,post_src,0.0384
Kan→San,all,7,tgt_self,0.31076
Kan→San,all,8,pre_instr,0.63889
Kan→San,all,8,instruction,0.00788
Kan→San,all,8,src,0.05241
Kan→San,all,8,post_src,0.0285
Kan→San,all,8,tgt_self,0.21604
Kan→San,all,9,pre_instr,0.58898
Kan→San,all,9,instruction,0.0231
Kan→San,all,9,src,0.12093
Kan→San,all,9,post_src,0.02393
Kan→San,all,9,tgt_self,0.19347
Kan→San,all,10,pre_instr,0.65104
Kan→San,all,10,instruction,0.018
Kan→San,all,10,src,0.13938
Kan→San,all,10,post_src,0.01453
Kan→San,all,10,tgt_self,0.13346
Kan→San,all,11,pre_instr,0.58637
Kan→San,all,11,instruction,0.01799
Kan→San,all,11,src,0.10173
Kan→San,all,11,post_src,0.02496
Kan→San,all,11,tgt_self,0.19835
Kan→San,all,12,pre_instr,0.50217
Kan→San,all,12,instruction,0.01936
Kan→San,all,12,src,0.16281
Kan→San,all,12,post_src,0.03544
Kan→San,all,12,tgt_self,0.22613
Kan→San,all,13,pre_instr,0.47591
Kan→San,all,13,instruction,0.01662
Kan→San,all,13,src,0.17036
Kan→San,all,13,post_src,0.03906
Kan→San,all,13,tgt_self,0.23698
Kan→San,all,14,pre_instr,0.43555
Kan→San,all,14,instruction,0.02161
Kan→San,all,14,src,0.27528
Kan→San,all,14,post_src,0.02159
Kan→San,all,14,tgt_self,0.21224
Kan→San,all,15,pre_instr,0.34266
Kan→San,all,15,instruction,0.02555
Kan→San,all,15,src,0.15951
Kan→San,all,15,post_src,0.02584
Kan→San,all,15,tgt_self,0.37391
Kan→San,all,16,pre_instr,0.33138
Kan→San,all,16,instruction,0.02117
Kan→San,all,16,src,0.23937
Kan→San,all,16,post_src,0.03876
Kan→San,all,16,tgt_self,0.31814
Kan→San,all,17,pre_instr,0.39475
Kan→San,all,17,instruction,0.03092
Kan→San,all,17,src,0.22439
Kan→San,all,17,post_src,0.03236
Kan→San,all,17,tgt_self,0.25977
Kan→San,all,18,pre_instr,0.30187
Kan→San,all,18,instruction,0.02123
Kan→San,all,18,src,0.23947
Kan→San,all,18,post_src,0.02779
Kan→San,all,18,tgt_self,0.34093
Kan→San,all,19,pre_instr,0.30892
Kan→San,all,19,instruction,0.02125
Kan→San,all,19,src,0.29536
Kan→San,all,19,post_src,0.03734
Kan→San,all,19,tgt_self,0.28895
Kan→San,all,20,pre_instr,0.41732
Kan→San,all,20,instruction,0.01491
Kan→San,all,20,src,0.19434
Kan→San,all,20,post_src,0.02336
Kan→San,all,20,tgt_self,0.30664
Kan→San,all,21,pre_instr,0.43229
Kan→San,all,21,instruction,0.00781
Kan→San,all,21,src,0.2564
Kan→San,all,21,post_src,0.02209
Kan→San,all,21,tgt_self,0.22407
Kan→San,all,22,pre_instr,0.40777
Kan→San,all,22,instruction,0.00838
Kan→San,all,22,src,0.23069
Kan→San,all,22,post_src,0.02327
Kan→San,all,22,tgt_self,0.27485
Kan→San,all,23,pre_instr,0.47179
Kan→San,all,23,instruction,0.00542
Kan→San,all,23,src,0.11426
Kan→San,all,23,post_src,0.02744
Kan→San,all,23,tgt_self,0.27724
Kan→San,all,24,pre_instr,0.5204
Kan→San,all,24,instruction,0.00976
Kan→San,all,24,src,0.17339
Kan→San,all,24,post_src,0.01413
Kan→San,all,24,tgt_self,0.21897
Kan→San,all,25,pre_instr,0.58464
Kan→San,all,25,instruction,0.01116
Kan→San,all,25,src,0.1888
Kan→San,all,25,post_src,0.00969
Kan→San,all,25,tgt_self,0.14236
Kan→San,all,26,pre_instr,0.75
Kan→San,all,26,instruction,0.00198
Kan→San,all,26,src,0.03961
Kan→San,all,26,post_src,0.01193
Kan→San,all,26,tgt_self,0.15365
Kan→San,all,27,pre_instr,0.85634
Kan→San,all,27,instruction,0.00186
Kan→San,all,27,src,0.06429
Kan→San,all,27,post_src,0.00662
Kan→San,all,27,tgt_self,0.05433
Kan→San,all,28,pre_instr,0.86675
Kan→San,all,28,instruction,0.00165
Kan→San,all,28,src,0.02775
Kan→San,all,28,post_src,0.01068
Kan→San,all,28,tgt_self,0.0717
Kan→San,all,29,pre_instr,0.73264
Kan→San,all,29,instruction,0.00181
Kan→San,all,29,src,0.07167
Kan→San,all,29,post_src,0.01119
Kan→San,all,29,tgt_self,0.13352
Kan→San,all,30,pre_instr,0.88628
Kan→San,all,30,instruction,0.00107
Kan→San,all,30,src,0.0698
Kan→San,all,30,post_src,0.00553
Kan→San,all,30,tgt_self,0.0294
Kan→San,all,31,pre_instr,0.89714
Kan→San,all,31,instruction,0.00107
Kan→San,all,31,src,0.01768
Kan→San,all,31,post_src,0.00625
Kan→San,all,31,tgt_self,0.05493
Kan→San,all,32,pre_instr,0.90148
Kan→San,all,32,instruction,0.00112
Kan→San,all,32,src,0.01754
Kan→San,all,32,post_src,0.00576
Kan→San,all,32,tgt_self,0.0542
Kan→San,all,33,pre_instr,0.8546
Kan→San,all,33,instruction,0.00125
Kan→San,all,33,src,0.02563
Kan→San,all,33,post_src,0.01105
Kan→San,all,33,tgt_self,0.08019
Kan→San,all,34,pre_instr,0.86024
Kan→San,all,34,instruction,0.00205
Kan→San,all,34,src,0.03573
Kan→San,all,34,post_src,0.01146
Kan→San,all,34,tgt_self,0.06608
Kan→San,all,35,pre_instr,0.7895
Kan→San,all,35,instruction,0.00248
Kan→San,all,35,src,0.0317
Kan→San,all,35,post_src,0.01587
Kan→San,all,35,tgt_self,0.09462
Kan→San,all,36,pre_instr,0.69792
Kan→San,all,36,instruction,0.00541
Kan→San,all,36,src,0.03868
Kan→San,all,36,post_src,0.02157
Kan→San,all,36,tgt_self,0.11865
Kan→San,first,1,pre_instr,0.00425
Kan→San,first,1,instruction,0.02034
Kan→San,first,1,src,0.26313
Kan→San,first,1,post_src,0.3622
Kan→San,first,1,tgt_self,0.0
Kan→San,first,2,pre_instr,0.04641
Kan→San,first,2,instruction,0.13737
Kan→San,first,2,src,0.21625
Kan→San,first,2,post_src,0.50043
Kan→San,first,2,tgt_self,0.0
Kan→San,first,3,pre_instr,0.31055
Kan→San,first,3,instruction,0.26888
Kan→San,first,3,src,0.11882
Kan→San,first,3,post_src,0.25814
Kan→San,first,3,tgt_self,0.0
Kan→San,first,4,pre_instr,0.30968
Kan→San,first,4,instruction,0.26595
Kan→San,first,4,src,0.16835
Kan→San,first,4,post_src,0.18717
Kan→San,first,4,tgt_self,0.0
Kan→San,first,5,pre_instr,0.29785
Kan→San,first,5,instruction,0.27214
Kan→San,first,5,src,0.18761
Kan→San,first,5,post_src,0.12137
Kan→San,first,5,tgt_self,0.0
Kan→San,first,6,pre_instr,0.28874
Kan→San,first,6,instruction,0.24609
Kan→San,first,6,src,0.14844
Kan→San,first,6,post_src,0.22602
Kan→San,first,6,tgt_self,0.0
Kan→San,first,7,pre_instr,0.28819
Kan→San,first,7,instruction,0.2321
Kan→San,first,7,src,0.15321
Kan→San,first,7,post_src,0.19542
Kan→San,first,7,tgt_self,0.0
Kan→San,first,8,pre_instr,0.70703
Kan→San,first,8,instruction,0.02029
Kan→San,first,8,src,0.06293
Kan→San,first,8,post_src,0.15408
Kan→San,first,8,tgt_self,0.0
Kan→San,first,9,pre_instr,0.62196
Kan→San,first,9,instruction,0.06717
Kan→San,first,9,src,0.08165
Kan→San,first,9,post_src,0.14724
Kan→San,first,9,tgt_self,0.0
Kan→San,first,10,pre_instr,0.73134
Kan→San,first,10,instruction,0.06595
Kan→San,first,10,src,0.0737
Kan→San,first,10,post_src,0.0705
Kan→San,first,10,tgt_self,0.0
Kan→San,first,11,pre_instr,0.72309
Kan→San,first,11,instruction,0.04956
Kan→San,first,11,src,0.04055
Kan→San,first,11,post_src,0.10655
Kan→San,first,11,tgt_self,0.0
Kan→San,first,12,pre_instr,0.63932
Kan→San,first,12,instruction,0.05423
Kan→San,first,12,src,0.06803
Kan→San,first,12,post_src,0.15343
Kan→San,first,12,tgt_self,0.0
Kan→San,first,13,pre_instr,0.52995
Kan→San,first,13,instruction,0.05151
Kan→San,first,13,src,0.12809
Kan→San,first,13,post_src,0.18403
Kan→San,first,13,tgt_self,0.0
Kan→San,first,14,pre_instr,0.49306
Kan→San,first,14,instruction,0.12652
Kan→San,first,14,src,0.1429
Kan→San,first,14,post_src,0.17665
Kan→San,first,14,tgt_self,0.0
Kan→San,first,15,pre_instr,0.3967
Kan→San,first,15,instruction,0.15603
Kan→San,first,15,src,0.09793
Kan→San,first,15,post_src,0.19813
Kan→San,first,15,tgt_self,0.0
Kan→San,first,16,pre_instr,0.46181
Kan→San,first,16,instruction,0.1123
Kan→San,first,16,src,0.0976
Kan→San,first,16,post_src,0.20237
Kan→San,first,16,tgt_self,0.0
Kan→San,first,17,pre_instr,0.45291
Kan→San,first,17,instruction,0.15039
Kan→San,first,17,src,0.14735
Kan→San,first,17,post_src,0.14106
Kan→San,first,17,tgt_self,0.0
Kan→San,first,18,pre_instr,0.43381
Kan→San,first,18,instruction,0.1295
Kan→San,first,18,src,0.15283
Kan→San,first,18,post_src,0.18717
Kan→San,first,18,tgt_self,0.0
Kan→San,first,19,pre_instr,0.33811
Kan→San,first,19,instruction,0.16927
Kan→San,first,19,src,0.20877
Kan→San,first,19,post_src,0.20388
Kan→San,first,19,tgt_self,0.0
Kan→San,first,20,pre_instr,0.4694
Kan→San,first,20,instruction,0.10411
Kan→San,first,20,src,0.18001
Kan→San,first,20,post_src,0.12869
Kan→San,first,20,tgt_self,0.0
Kan→San,first,21,pre_instr,0.46376
Kan→San,first,21,instruction,0.08111
Kan→San,first,21,src,0.25423
Kan→San,first,21,post_src,0.11518
Kan→San,first,21,tgt_self,0.0
Kan→San,first,22,pre_instr,0.47244
Kan→San,first,22,instruction,0.0583
Kan→San,first,22,src,0.2232
Kan→San,first,22,post_src,0.14898
Kan→San,first,22,tgt_self,0.0
Kan→San,first,23,pre_instr,0.5612
Kan→San,first,23,instruction,0.01885
Kan→San,first,23,src,0.17112
Kan→San,first,23,post_src,0.10634
Kan→San,first,23,tgt_self,0.0
Kan→San,first,24,pre_instr,0.51194
Kan→San,first,24,instruction,0.05528
Kan→San,first,24,src,0.27539
Kan→San,first,24,post_src,0.07262
Kan→San,first,24,tgt_self,0.0
Kan→San,first,25,pre_instr,0.5408
Kan→San,first,25,instruction,0.04085
Kan→San,first,25,src,0.29253
Kan→San,first,25,post_src,0.03365
Kan→San,first,25,tgt_self,0.0
Kan→San,first,26,pre_instr,0.71658
Kan→San,first,26,instruction,0.00527
Kan→San,first,26,src,0.0775
Kan→San,first,26,post_src,0.11491
Kan→San,first,26,tgt_self,0.0
Kan→San,first,27,pre_instr,0.79384
Kan→San,first,27,instruction,0.00534
Kan→San,first,27,src,0.14491
Kan→San,first,27,post_src,0.02555
Kan→San,first,27,tgt_self,0.0
Kan→San,first,28,pre_instr,0.86415
Kan→San,first,28,instruction,0.00377
Kan→San,first,28,src,0.05442
Kan→San,first,28,post_src,0.03438
Kan→San,first,28,tgt_self,0.0
Kan→San,first,29,pre_instr,0.71484
Kan→San,first,29,instruction,0.00426
Kan→San,first,29,src,0.11087
Kan→San,first,29,post_src,0.08607
Kan→San,first,29,tgt_self,0.0
Kan→San,first,30,pre_instr,0.86979
Kan→San,first,30,instruction,0.00204
Kan→San,first,30,src,0.09321
Kan→San,first,30,post_src,0.02086
Kan→San,first,30,tgt_self,0.0
Kan→San,first,31,pre_instr,0.88889
Kan→San,first,31,instruction,0.0018
Kan→San,first,31,src,0.03245
Kan→San,first,31,post_src,0.04565
Kan→San,first,31,tgt_self,0.0
Kan→San,first,32,pre_instr,0.89019
Kan→San,first,32,instruction,0.00188
Kan→San,first,32,src,0.02431
Kan→San,first,32,post_src,0.03967
Kan→San,first,32,tgt_self,0.0
Kan→San,first,33,pre_instr,0.84245
Kan→San,first,33,instruction,0.00169
Kan→San,first,33,src,0.03593
Kan→San,first,33,post_src,0.04435
Kan→San,first,33,tgt_self,0.0
Kan→San,first,34,pre_instr,0.89757
Kan→San,first,34,instruction,0.00248
Kan→San,first,34,src,0.0442
Kan→San,first,34,post_src,0.02013
Kan→San,first,34,tgt_self,0.0
Kan→San,first,35,pre_instr,0.85503
Kan→San,first,35,instruction,0.00235
Kan→San,first,35,src,0.03417
Kan→San,first,35,post_src,0.02911
Kan→San,first,35,tgt_self,0.0
Kan→San,first,36,pre_instr,0.77995
Kan→San,first,36,instruction,0.00628
Kan→San,first,36,src,0.04272
Kan→San,first,36,post_src,0.05135
Kan→San,first,36,tgt_self,0.0
Kan→San,later,1,pre_instr,0.00334
Kan→San,later,1,instruction,0.01494
Kan→San,later,1,src,0.14176
Kan→San,later,1,post_src,0.06304
Kan→San,later,1,tgt_self,0.48698
Kan→San,later,2,pre_instr,0.02882
Kan→San,later,2,instruction,0.08569
Kan→San,later,2,src,0.18848
Kan→San,later,2,post_src,0.13802
Kan→San,later,2,tgt_self,0.49631
Kan→San,later,3,pre_instr,0.27018
Kan→San,later,3,instruction,0.2321
Kan→San,later,3,src,0.09728
Kan→San,later,3,post_src,0.05927
Kan→San,later,3,tgt_self,0.31163
Kan→San,later,4,pre_instr,0.29753
Kan→San,later,4,instruction,0.25141
Kan→San,later,4,src,0.08138
Kan→San,later,4,post_src,0.03993
Kan→San,later,4,tgt_self,0.29948
Kan→San,later,5,pre_instr,0.30447
Kan→San,later,5,instruction,0.24533
Kan→San,later,5,src,0.06969
Kan→San,later,5,post_src,0.01858
Kan→San,later,5,tgt_self,0.31467
Kan→San,later,6,pre_instr,0.32747
Kan→San,later,6,instruction,0.27246
Kan→San,later,6,src,0.06831
Kan→San,later,6,post_src,0.03341
Kan→San,later,6,tgt_self,0.23199
Kan→San,later,7,pre_instr,0.23872
Kan→San,later,7,instruction,0.18783
Kan→San,later,7,src,0.1193
Kan→San,later,7,post_src,0.03422
Kan→San,later,7,tgt_self,0.3227
Kan→San,later,8,pre_instr,0.63498
Kan→San,later,8,instruction,0.00759
Kan→San,later,8,src,0.05132
Kan→San,later,8,post_src,0.02543
Kan→San,later,8,tgt_self,0.22428
Kan→San,later,9,pre_instr,0.58724
Kan→San,later,9,instruction,0.02166
Kan→San,later,9,src,0.11936
Kan→San,later,9,post_src,0.02107
Kan→San,later,9,tgt_self,0.20247
Kan→San,later,10,pre_instr,0.65017
Kan→San,later,10,instruction,0.01656
Kan→San,later,10,src,0.13694
Kan→San,later,10,post_src,0.01291
Kan→San,later,10,tgt_self,0.14003
Kan→San,later,11,pre_instr,0.58247
Kan→San,later,11,instruction,0.01685
Kan→San,later,11,src,0.10156
Kan→San,later,11,post_src,0.0223
Kan→San,later,11,tgt_self,0.20649
Kan→San,later,12,pre_instr,0.4974
Kan→San,later,12,instruction,0.01782
Kan→San,later,12,src,0.16357
Kan→San,later,12,post_src,0.03193
Kan→San,later,12,tgt_self,0.23579
Kan→San,later,13,pre_instr,0.47244
Kan→San,later,13,instruction,0.01546
Kan→San,later,13,src,0.17036
Kan→San,later,13,post_src,0.03532
Kan→San,later,13,tgt_self,0.24599
Kan→San,later,14,pre_instr,0.43294
Kan→San,later,14,instruction,0.01878
Kan→San,later,14,src,0.27615
Kan→San,later,14,post_src,0.01771
Kan→San,later,14,tgt_self,0.22179
Kan→San,later,15,pre_instr,0.33876
Kan→San,later,15,instruction,0.02188
Kan→San,later,15,src,0.1588
Kan→San,later,15,post_src,0.02118
Kan→San,later,15,tgt_self,0.38889
Kan→San,later,16,pre_instr,0.32726
Kan→San,later,16,instruction,0.01876
Kan→San,later,16,src,0.23937
Kan→San,later,16,post_src,0.03385
Kan→San,later,16,tgt_self,0.33116
Kan→San,later,17,pre_instr,0.39149
Kan→San,later,17,instruction,0.02723
Kan→San,later,17,src,0.22428
Kan→San,later,17,post_src,0.0292
Kan→San,later,17,tgt_self,0.27094
Kan→San,later,18,pre_instr,0.29677
Kan→San,later,18,instruction,0.0183
Kan→San,later,18,src,0.2372
Kan→San,later,18,post_src,0.02412
Kan→San,later,18,tgt_self,0.35634
Kan→San,later,19,pre_instr,0.30707
Kan→San,later,19,instruction,0.01772
Kan→San,later,19,src,0.29384
Kan→San,later,19,post_src,0.03307
Kan→San,later,19,tgt_self,0.30165
Kan→San,later,20,pre_instr,0.41363
Kan→San,later,20,instruction,0.0125
Kan→San,later,20,src,0.19314
Kan→San,later,20,post_src,0.02071
Kan→San,later,20,tgt_self,0.31879
Kan→San,later,21,pre_instr,0.42817
Kan→San,later,21,instruction,0.00607
Kan→San,later,21,src,0.25586
Kan→San,later,21,post_src,0.01965
Kan→San,later,21,tgt_self,0.23362
Kan→San,later,22,pre_instr,0.40495
Kan→San,later,22,instruction,0.00702
Kan→San,later,22,src,0.22928
Kan→San,later,22,post_src,0.01985
Kan→San,later,22,tgt_self,0.28559
Kan→San,later,23,pre_instr,0.46615
Kan→San,later,23,instruction,0.00502
Kan→San,later,23,src,0.11274
Kan→San,later,23,post_src,0.0253
Kan→San,later,23,tgt_self,0.28798
Kan→San,later,24,pre_instr,0.51736
Kan→San,later,24,instruction,0.00851
Kan→San,later,24,src,0.1715
Kan→San,later,24,post_src,0.01278
Kan→San,later,24,tgt_self,0.22786
Kan→San,later,25,pre_instr,0.5829
Kan→San,later,25,instruction,0.01038
Kan→San,later,25,src,0.18739
Kan→San,later,25,post_src,0.0091
Kan→San,later,25,tgt_self,0.14735
Kan→San,later,26,pre_instr,0.74826
Kan→San,later,26,instruction,0.00192
Kan→San,later,26,src,0.03925
Kan→San,later,26,post_src,0.00944
Kan→San,later,26,tgt_self,0.15907
Kan→San,later,27,pre_instr,0.8559
Kan→San,later,27,instruction,0.00178
Kan→San,later,27,src,0.0635
Kan→San,later,27,post_src,0.00603
Kan→San,later,27,tgt_self,0.05659
Kan→San,later,28,pre_instr,0.86458
Kan→San,later,28,instruction,0.00161
Kan→San,later,28,src,0.02756
Kan→San,later,28,post_src,0.01024
Kan→San,later,28,tgt_self,0.07446
Kan→San,later,29,pre_instr,0.73134
Kan→San,later,29,instruction,0.00176
Kan→San,later,29,src,0.07161
Kan→San,later,29,post_src,0.00938
Kan→San,later,29,tgt_self,0.13818
Kan→San,later,30,pre_instr,0.88672
Kan→San,later,30,instruction,0.00107
Kan→San,later,30,src,0.06961
Kan→San,later,30,post_src,0.00525
Kan→San,later,30,tgt_self,0.03063
Kan→San,later,31,pre_instr,0.8967
Kan→San,later,31,instruction,0.00107
Kan→San,later,31,src,0.01758
Kan→San,later,31,post_src,0.00534
Kan→San,later,31,tgt_self,0.05669
Kan→San,later,32,pre_instr,0.90104
Kan→San,later,32,instruction,0.00113
Kan→San,later,32,src,0.01754
Kan→San,later,32,post_src,0.00499
Kan→San,later,32,tgt_self,0.05542
Kan→San,later,33,pre_instr,0.85417
Kan→San,later,33,instruction,0.00125
Kan→San,later,33,src,0.02566
Kan→San,later,33,post_src,0.01026
Kan→San,later,33,tgt_self,0.08209
Kan→San,later,34,pre_instr,0.85894
Kan→San,later,34,instruction,0.00203
Kan→San,later,34,src,0.03563
Kan→San,later,34,post_src,0.01123
Kan→San,later,34,tgt_self,0.06801
Kan→San,later,35,pre_instr,0.78776
Kan→San,later,35,instruction,0.00251
Kan→San,later,35,src,0.0316
Kan→San,later,35,post_src,0.01556
Kan→San,later,35,tgt_self,0.09711
Kan→San,later,36,pre_instr,0.69618
Kan→San,later,36,instruction,0.00541
Kan→San,later,36,src,0.03853
Kan→San,later,36,post_src,0.02064
Kan→San,later,36,tgt_self,0.12137
Kan→Hin,all,1,pre_instr,0.0032
Kan→Hin,all,1,instruction,0.01239
Kan→Hin,all,1,src,0.15781
Kan→Hin,all,1,post_src,0.06628
Kan→Hin,all,1,tgt_self,0.47441
Kan→Hin,all,2,pre_instr,0.02668
Kan→Hin,all,2,instruction,0.07566
Kan→Hin,all,2,src,0.19424
Kan→Hin,all,2,post_src,0.13857
Kan→Hin,all,2,tgt_self,0.50273
Kan→Hin,all,3,pre_instr,0.23018
Kan→Hin,all,3,instruction,0.19658
Kan→Hin,all,3,src,0.1416
Kan→Hin,all,3,post_src,0.05945
Kan→Hin,all,3,tgt_self,0.34199
Kan→Hin,all,4,pre_instr,0.25801
Kan→Hin,all,4,instruction,0.21582
Kan→Hin,all,4,src,0.12876
Kan→Hin,all,4,post_src,0.03977
Kan→Hin,all,4,tgt_self,0.32734
Kan→Hin,all,5,pre_instr,0.25791
Kan→Hin,all,5,instruction,0.20869
Kan→Hin,all,5,src,0.13008
Kan→Hin,all,5,post_src,0.02224
Kan→Hin,all,5,tgt_self,0.33633
Kan→Hin,all,6,pre_instr,0.26953
Kan→Hin,all,6,instruction,0.22666
Kan→Hin,all,6,src,0.12544
Kan→Hin,all,6,post_src,0.03568
Kan→Hin,all,6,tgt_self,0.28691
Kan→Hin,all,7,pre_instr,0.18789
Kan→Hin,all,7,instruction,0.1498
Kan→Hin,all,7,src,0.14814
Kan→Hin,all,7,post_src,0.03707
Kan→Hin,all,7,tgt_self,0.3791
Kan→Hin,all,8,pre_instr,0.60938
Kan→Hin,all,8,instruction,0.00616
Kan→Hin,all,8,src,0.06853
Kan→Hin,all,8,post_src,0.02922
Kan→Hin,all,8,tgt_self,0.22939
Kan→Hin,all,9,pre_instr,0.5416
Kan→Hin,all,9,instruction,0.0171
Kan→Hin,all,9,src,0.15156
Kan→Hin,all,9,post_src,0.02869
Kan→Hin,all,9,tgt_self,0.20811
Kan→Hin,all,10,pre_instr,0.62383
Kan→Hin,all,10,instruction,0.01307
Kan→Hin,all,10,src,0.16875
Kan→Hin,all,10,post_src,0.01461
Kan→Hin,all,10,tgt_self,0.13511
Kan→Hin,all,11,pre_instr,0.57422
Kan→Hin,all,11,instruction,0.01326
Kan→Hin,all,11,src,0.1165
Kan→Hin,all,11,post_src,0.02847
Kan→Hin,all,11,tgt_self,0.20137
Kan→Hin,all,12,pre_instr,0.475
Kan→Hin,all,12,instruction,0.01687
Kan→Hin,all,12,src,0.18184
Kan→Hin,all,12,post_src,0.03835
Kan→Hin,all,12,tgt_self,0.23789
Kan→Hin,all,13,pre_instr,0.4625
Kan→Hin,all,13,instruction,0.01288
Kan→Hin,all,13,src,0.19209
Kan→Hin,all,13,post_src,0.04138
Kan→Hin,all,13,tgt_self,0.23438
Kan→Hin,all,14,pre_instr,0.40273
Kan→Hin,all,14,instruction,0.01765
Kan→Hin,all,14,src,0.31035
Kan→Hin,all,14,post_src,0.02289
Kan→Hin,all,14,tgt_self,0.21533
Kan→Hin,all,15,pre_instr,0.35117
Kan→Hin,all,15,instruction,0.02054
Kan→Hin,all,15,src,0.1665
Kan→Hin,all,15,post_src,0.02529
Kan→Hin,all,15,tgt_self,0.36699
Kan→Hin,all,16,pre_instr,0.31582
Kan→Hin,all,16,instruction,0.01701
Kan→Hin,all,16,src,0.25654
Kan→Hin,all,16,post_src,0.04314
Kan→Hin,all,16,tgt_self,0.31797
Kan→Hin,all,17,pre_instr,0.37461
Kan→Hin,all,17,instruction,0.02101
Kan→Hin,all,17,src,0.23223
Kan→Hin,all,17,post_src,0.03514
Kan→Hin,all,17,tgt_self,0.27842
Kan→Hin,all,18,pre_instr,0.29121
Kan→Hin,all,18,instruction,0.01917
Kan→Hin,all,18,src,0.25625
Kan→Hin,all,18,post_src,0.02969
Kan→Hin,all,18,tgt_self,0.33613
Kan→Hin,all,19,pre_instr,0.28828
Kan→Hin,all,19,instruction,0.0174
Kan→Hin,all,19,src,0.31465
Kan→Hin,all,19,post_src,0.03544
Kan→Hin,all,19,tgt_self,0.29482
Kan→Hin,all,20,pre_instr,0.40898
Kan→Hin,all,20,instruction,0.01539
Kan→Hin,all,20,src,0.20488
Kan→Hin,all,20,post_src,0.02628
Kan→Hin,all,20,tgt_self,0.30215
Kan→Hin,all,21,pre_instr,0.40781
Kan→Hin,all,21,instruction,0.00547
Kan→Hin,all,21,src,0.27842
Kan→Hin,all,21,post_src,0.02278
Kan→Hin,all,21,tgt_self,0.22725
Kan→Hin,all,22,pre_instr,0.38594
Kan→Hin,all,22,instruction,0.00538
Kan→Hin,all,22,src,0.2624
Kan→Hin,all,22,post_src,0.02253
Kan→Hin,all,22,tgt_self,0.26953
Kan→Hin,all,23,pre_instr,0.45312
Kan→Hin,all,23,instruction,0.00612
Kan→Hin,all,23,src,0.13076
Kan→Hin,all,23,post_src,0.0285
Kan→Hin,all,23,tgt_self,0.28086
Kan→Hin,all,24,pre_instr,0.48672
Kan→Hin,all,24,instruction,0.00679
Kan→Hin,all,24,src,0.19355
Kan→Hin,all,24,post_src,0.01276
Kan→Hin,all,24,tgt_self,0.23555
Kan→Hin,all,25,pre_instr,0.58594
Kan→Hin,all,25,instruction,0.00602
Kan→Hin,all,25,src,0.19395
